,Length,R3,R2,R1
Seq1544,32.0,0.10546399652957916,0.3020390570163727,0.592496931552887
Seq1545,25.0,0.4526524245738983,0.2925754189491272,0.2547721564769745
Seq1546,11.0,0.43002787232398987,0.2988065481185913,0.2711655795574188
Seq1547,13.0,0.4385561943054199,0.236983984708786,0.32445985078811646
Seq1548,23.0,0.41137731075286865,0.334026962518692,0.25459569692611694
Seq1549,25.0,0.35121509432792664,0.2669064402580261,0.38187849521636963
Seq1550,34.0,0.272746741771698,0.23868218064308167,0.48857107758522034
Seq1551,14.0,0.40334221720695496,0.24012595415115356,0.3565318286418915
Seq1552,44.0,0.14839619398117065,0.31832805275917053,0.5332757830619812
Seq1553,23.0,0.470430850982666,0.23946315050125122,0.29010599851608276
Seq1554,53.0,0.28357356786727905,0.43234848976135254,0.284077912569046
Seq1555,61.0,0.2842138111591339,0.2971820831298828,0.4186041057109833
Seq1556,61.0,0.013371437788009644,0.2452026903629303,0.7414258718490601
Seq1557,63.0,0.07200256735086441,0.4422244429588318,0.4857729971408844
Seq1558,20.0,0.4002651870250702,0.27117908000946045,0.32855576276779175
Seq1559,25.0,0.15583443641662598,0.31085729598999023,0.5333082675933838
Seq1560,60.0,0.07227590680122375,0.33180397748947144,0.5959201455116272
Seq1561,26.0,0.2329982966184616,0.2851242423057556,0.48187747597694397
Seq1562,41.0,0.3529917001724243,0.26940131187438965,0.3776070177555084
Seq1563,13.0,0.4957924485206604,0.21729591488838196,0.28691163659095764
Seq1564,25.0,0.3805708587169647,0.3083517253398895,0.31107738614082336
Seq1565,34.0,0.17277120053768158,0.30094364285469055,0.5262851119041443
Seq1566,35.0,0.23447689414024353,0.40464407205581665,0.3608790636062622
Seq1567,31.0,0.28750288486480713,0.24075114727020264,0.47174593806266785
Seq1568,29.0,0.3918524980545044,0.24704450368881226,0.36110296845436096
Seq1569,18.0,0.42213526368141174,0.29837143421173096,0.27949321269989014
Seq1570,14.0,0.4041711091995239,0.2888491451740265,0.3069797158241272
Seq1571,17.0,0.3906979262828827,0.2433406561613083,0.36596137285232544
Seq1572,60.0,0.3266404867172241,0.39802086353302,0.27533864974975586
Seq1573,102.0,0.058012478053569794,0.4178008735179901,0.5241866707801819
Seq1574,16.0,0.3618362843990326,0.2668328285217285,0.3713308870792389
Seq1575,33.0,0.31040167808532715,0.37022602558135986,0.3193722367286682
Seq1576,35.0,0.2776831090450287,0.2983408272266388,0.4239760637283325
Seq1577,27.0,0.30943992733955383,0.295057475566864,0.39550265669822693
Seq1578,19.0,0.3682042956352234,0.3270300626754761,0.30476561188697815
Seq1579,31.0,0.4796838164329529,0.22326622903347015,0.2970499098300934
Seq1580,50.0,0.18773488700389862,0.507002592086792,0.30526259541511536
Seq1581,76.0,0.13609886169433594,0.3600844740867615,0.5038166642189026
Seq1582,26.0,0.3935767412185669,0.20494131743907928,0.4014819860458374
Seq1583,23.0,0.46370452642440796,0.23218241333961487,0.3041130304336548
Seq1584,11.0,0.39716142416000366,0.2641463279724121,0.33869224786758423
Seq1585,25.0,0.4025881886482239,0.22792819142341614,0.3694835901260376
Seq1586,25.0,0.2434152513742447,0.2748373746871948,0.4817473590373993
Seq1587,25.0,0.2278185933828354,0.29353949427604675,0.47864195704460144
Seq1588,22.0,0.17029725015163422,0.27365851402282715,0.5560442209243774
Seq1589,42.0,0.1805596500635147,0.32273292541503906,0.4967074394226074
Seq1590,38.0,0.2212587296962738,0.3215290307998657,0.45721226930618286
Seq1591,30.0,0.27943605184555054,0.289015531539917,0.43154841661453247
Seq1592,31.0,0.23415470123291016,0.32335609197616577,0.4424891769886017
Seq1593,17.0,0.45314547419548035,0.26345717906951904,0.2833973467350006
Seq1594,28.0,0.24719275534152985,0.2740156352519989,0.47879156470298767
Seq1595,13.0,0.4236690402030945,0.24870242178440094,0.327628493309021
Seq1596,18.0,0.42971107363700867,0.32816648483276367,0.24212248623371124
Seq1597,13.0,0.35501769185066223,0.31826695799827576,0.3267153799533844
Seq1598,25.0,0.32541757822036743,0.32133564352989197,0.3532467484474182
Seq1599,22.0,0.2711135447025299,0.25259068608283997,0.47629573941230774
Seq1600,15.0,0.33667534589767456,0.2973612844944,0.3659633696079254
Seq1601,19.0,0.45853811502456665,0.25181353092193604,0.2896484136581421
Seq1602,55.0,0.24833838641643524,0.31251266598701477,0.439148873090744
Seq1603,76.0,0.2856200337409973,0.35426411032676697,0.3601158559322357
Seq1604,43.0,0.3482452630996704,0.3862987458705902,0.265455961227417
Seq1605,41.0,0.13226115703582764,0.2517865002155304,0.6159523129463196
Seq1606,26.0,0.19722990691661835,0.2951742708683014,0.5075958967208862
Seq1607,23.0,0.38526657223701477,0.2811668813228607,0.3335665762424469
Seq1608,49.0,0.015830663964152336,0.30246180295944214,0.681707501411438
Seq1609,26.0,0.35134899616241455,0.3588109314441681,0.28984004259109497
Seq1610,43.0,0.0827852115035057,0.4025733470916748,0.5146414637565613
Seq1611,68.0,0.0577666237950325,0.3331402540206909,0.6090931296348572
Seq1612,26.0,0.2484665960073471,0.2984316945075989,0.4531017541885376
Seq1613,30.0,0.0921529233455658,0.34939858317375183,0.5584484934806824
Seq1614,65.0,0.17279863357543945,0.3803975284099579,0.44680383801460266
Seq1615,30.0,0.3820949196815491,0.2574491798877716,0.3604559302330017
Seq1616,13.0,0.4256681799888611,0.2760784924030304,0.2982533276081085
Seq1617,16.0,0.3809542655944824,0.39153334498405457,0.2275124192237854
Seq1618,64.0,0.15087978541851044,0.29997530579566956,0.5491448640823364
Seq1619,17.0,0.25049087405204773,0.5030272603034973,0.24648192524909973
Seq1620,21.0,0.2710229754447937,0.29251620173454285,0.43646079301834106
Seq1621,45.0,0.20769637823104858,0.4772872030735016,0.31501641869544983
Seq1622,23.0,0.40576669573783875,0.33277955651283264,0.2614537179470062
Seq1623,21.0,0.17632868885993958,0.29498085379600525,0.5286903977394104
Seq1624,31.0,0.3443412482738495,0.2358389049768448,0.4198198616504669
Seq1625,32.0,0.3075425624847412,0.2643393278121948,0.42811810970306396
Seq1626,42.0,0.19807295501232147,0.33431413769721985,0.46761295199394226
Seq1627,24.0,0.2811141610145569,0.22877128422260284,0.4901145100593567
Seq1628,54.0,0.303658664226532,0.2879054546356201,0.4084358811378479
Seq1629,22.0,0.36641252040863037,0.3181511461734772,0.31543630361557007
Seq1630,38.0,0.11527032405138016,0.3463347256183624,0.5383949279785156
Seq1631,29.0,0.3467346131801605,0.2645514905452728,0.38871392607688904
Seq1632,23.0,0.3040456175804138,0.2956925630569458,0.4002618193626404
Seq1633,76.0,0.19631360471248627,0.34255531430244446,0.4611310362815857
Seq1634,29.0,0.29777106642723083,0.3257541358470917,0.3764747679233551
Seq1635,51.0,0.3281938135623932,0.29806259274482727,0.3737436532974243
Seq1636,17.0,0.3865315914154053,0.3311048746109009,0.2823635935783386
Seq1637,67.0,0.32118943333625793,0.2878575623035431,0.39095303416252136
Seq1638,24.0,0.2973982095718384,0.4260649085044861,0.27653685212135315
Seq1639,56.0,0.1852581650018692,0.4741230010986328,0.3406188488006592
Seq1640,51.0,0.042618803679943085,0.4937369227409363,0.46364423632621765
Seq1641,15.0,0.42113032937049866,0.31382477283477783,0.2650449275970459
Seq1642,28.0,0.244436576962471,0.26703768968582153,0.48852571845054626
Seq1643,41.0,0.22534379363059998,0.3286615014076233,0.4459947347640991
Seq1644,23.0,0.4608806073665619,0.20370280742645264,0.33541661500930786
Seq1645,11.0,0.34352079033851624,0.3641142249107361,0.2923649549484253
Seq1646,24.0,0.3373242914676666,0.2513676881790161,0.41130802035331726
Seq1647,23.0,0.2459583282470703,0.3104495406150818,0.4435921013355255
Seq1648,22.0,0.1755627691745758,0.233671173453331,0.5907660722732544
Seq1649,25.0,0.40038591623306274,0.3764909505844116,0.22312307357788086
Seq1650,30.0,0.21105146408081055,0.3023640513420105,0.48658451437950134
Seq1651,56.0,0.3366211950778961,0.2988399267196655,0.36453887820243835
Seq1652,20.0,0.4595680236816406,0.21976464986801147,0.3206673860549927
Seq1653,54.0,0.22562715411186218,0.4620239734649658,0.312348872423172
Seq1654,65.0,0.0829334408044815,0.35124731063842773,0.565819263458252
Seq1655,17.0,0.44673484563827515,0.24816322326660156,0.3051018714904785
Seq1656,17.0,0.4416947364807129,0.23378297686576843,0.3245222568511963
Seq1657,16.0,0.4887635111808777,0.21998058259487152,0.2912558615207672
Seq1658,37.0,0.25955161452293396,0.46196672320365906,0.2784816324710846
Seq1659,27.0,0.27171099185943604,0.32391560077667236,0.404373437166214
Seq1660,44.0,0.3562592566013336,0.34985804557800293,0.29388266801834106
Seq1661,37.0,0.18609589338302612,0.27998095750808716,0.5339231491088867
Seq1662,13.0,0.3762836754322052,0.3051329553127289,0.31858333945274353
Seq1663,96.0,0.2369135171175003,0.2966722846031189,0.46641427278518677
Seq1664,67.0,0.2371164709329605,0.373625248670578,0.3892582058906555
Seq1665,72.0,0.015424219891428947,0.36325791478157043,0.6213178634643555
Seq1666,38.0,0.22948713600635529,0.29457440972328186,0.47593846917152405
Seq1667,109.0,0.040128547698259354,0.28555771708488464,0.6743136644363403
Seq1668,66.0,0.07914501428604126,0.44619882106781006,0.4746561646461487
Seq1669,44.0,0.2306385338306427,0.3334062397480011,0.435955286026001
Seq1670,18.0,0.17599856853485107,0.2883078455924988,0.5356935858726501
Seq1671,13.0,0.22193123400211334,0.2874031364917755,0.49066561460494995
Seq1672,11.0,0.33427464962005615,0.24130001664161682,0.42442530393600464
Seq1673,13.0,0.30428382754325867,0.22763921320438385,0.4680769741535187
Seq1674,19.0,0.4264407157897949,0.28102603554725647,0.2925333082675934
Seq1675,34.0,0.36650434136390686,0.2612575590610504,0.3722380995750427
Seq1676,20.0,0.4330344498157501,0.28598251938819885,0.2809830605983734
Seq1677,11.0,0.32697969675064087,0.48207420110702515,0.19094602763652802
Seq1678,63.0,0.2819938659667969,0.34560269117355347,0.37240344285964966
Seq1679,19.0,0.48776891827583313,0.24518156051635742,0.26704952120780945
Seq1680,44.0,0.29933878779411316,0.3966279923915863,0.30403319001197815
Seq1681,37.0,0.07161397486925125,0.2894107699394226,0.6389752626419067
Seq1682,43.0,0.39680027961730957,0.30182549357414246,0.30137425661087036
Seq1683,36.0,0.29413366317749023,0.3373841941356659,0.3684821128845215
Seq1684,22.0,0.1952219009399414,0.32315102219581604,0.48162704706192017
Seq1685,11.0,0.4474049210548401,0.2560364007949829,0.2965587377548218
Seq1686,34.0,0.1764919012784958,0.4841945171356201,0.3393135368824005
Seq1687,53.0,0.036655232310295105,0.3454970717430115,0.617847740650177
Seq1688,38.0,0.3276720643043518,0.3009622395038605,0.3713656961917877
Seq1689,32.0,0.2763062119483948,0.2452126294374466,0.47848108410835266
Seq1690,14.0,0.32057762145996094,0.35165441036224365,0.32776790857315063
Seq1691,40.0,0.14899420738220215,0.3477502465248108,0.5032555460929871
Seq1692,59.0,0.3374747931957245,0.29681241512298584,0.3657127618789673
Seq1693,66.0,0.07494587451219559,0.3843784034252167,0.540675699710846
Seq1694,29.0,0.49164578318595886,0.28449586033821106,0.22385838627815247
Seq1695,40.0,0.3155066668987274,0.28722015023231506,0.39727312326431274
Seq1696,54.0,0.29131296277046204,0.3891463279724121,0.31954067945480347
Seq1697,21.0,0.4414675831794739,0.32650336623191833,0.2320290058851242
Seq1698,14.0,0.36413103342056274,0.26320454478263855,0.3726644515991211
Seq1699,29.0,0.2529809772968292,0.2930757701396942,0.45394325256347656
Seq1700,22.0,0.26816320419311523,0.28018274903297424,0.45165401697158813
Seq1701,13.0,0.40282490849494934,0.32661962509155273,0.2705554962158203
Seq1702,93.0,0.0449276864528656,0.39894357323646545,0.5561286807060242
Seq1703,16.0,0.4831009805202484,0.23319420218467712,0.28370484709739685
Seq1704,79.0,0.32239314913749695,0.40896663069725037,0.2686402201652527
Seq1705,44.0,0.1575755625963211,0.3366004228591919,0.505824089050293
Seq1706,117.0,0.017032893374562263,0.3476005792617798,0.6353665590286255
Seq1707,49.0,0.15721158683300018,0.5729584097862244,0.26982998847961426
Seq1708,26.0,0.22568129003047943,0.2766173481941223,0.4977012872695923
Seq1709,22.0,0.3746781051158905,0.2944715917110443,0.3308503031730652
Seq1710,14.0,0.27503862977027893,0.2621549665927887,0.46280637383461
Seq1711,29.0,0.2526300847530365,0.3563041090965271,0.3910658359527588
Seq1712,15.0,0.4584273397922516,0.24577265977859497,0.29579994082450867
Seq1713,19.0,0.3306683599948883,0.43922436237335205,0.23010730743408203
Seq1714,37.0,0.07476602494716644,0.29650068283081055,0.6287332773208618
Seq1715,17.0,0.3847741186618805,0.2707377076148987,0.3444882333278656
Seq1716,20.0,0.3984256386756897,0.32625752687454224,0.27531689405441284
Seq1717,30.0,0.21280191838741302,0.3217790424823761,0.46541911363601685
Seq1718,24.0,0.3175308108329773,0.37468886375427246,0.30778032541275024
Seq1719,21.0,0.30938154458999634,0.3009674549102783,0.38965100049972534
Seq1720,15.0,0.3521444797515869,0.41682958602905273,0.23102590441703796
Seq1721,34.0,0.21535274386405945,0.4060502350330353,0.3785969913005829
Seq1722,16.0,0.354658842086792,0.2671409547328949,0.3782001733779907
Seq1723,68.0,0.24106276035308838,0.3469987213611603,0.41193854808807373
Seq1724,20.0,0.31942206621170044,0.3632154166698456,0.31736254692077637
Seq1725,32.0,0.2829535901546478,0.2617964744567871,0.4552499055862427
Seq1726,60.0,0.042357198894023895,0.5195491909980774,0.4380935728549957
Seq1727,53.0,0.39903026819229126,0.34017714858055115,0.26079264283180237
Seq1728,29.0,0.2499440610408783,0.2450532466173172,0.5050026178359985
Seq1729,11.0,0.4887259304523468,0.26244810223579407,0.24882599711418152
Seq1730,23.0,0.3634278476238251,0.2916240692138672,0.3449481427669525
Seq1731,28.0,0.35267379879951477,0.2391544133424759,0.40817180275917053
Seq1732,18.0,0.39046797156333923,0.3376266360282898,0.27190539240837097
Seq1733,37.0,0.20345629751682281,0.3526884615421295,0.44385525584220886
Seq1734,22.0,0.40598753094673157,0.31095564365386963,0.28305676579475403
Seq1735,24.0,0.27816495299339294,0.31726914644241333,0.40456587076187134
Seq1736,61.0,0.046625375747680664,0.374947190284729,0.5784274339675903
Seq1737,49.0,0.12908205389976501,0.2436440885066986,0.6272737979888916
Seq1738,42.0,0.16389833390712738,0.37427619099617004,0.46182551980018616
Seq1739,23.0,0.3904922604560852,0.3499160706996918,0.2595917284488678
Seq1740,49.0,0.12495341151952744,0.34911662340164185,0.5259299874305725
Seq1741,17.0,0.4000934064388275,0.3187659978866577,0.28114062547683716
Seq1742,12.0,0.4040399491786957,0.3342250883579254,0.2617349326610565
Seq1743,18.0,0.3219788670539856,0.4290615916252136,0.2489595264196396
Seq1744,43.0,0.3617183566093445,0.2611227333545685,0.3771589398384094
Seq1745,18.0,0.37116777896881104,0.3734605014324188,0.25537168979644775
Seq1746,13.0,0.3260188102722168,0.25621193647384644,0.41776931285858154
Seq1747,29.0,0.3326648473739624,0.38829317688941956,0.2790420353412628
Seq1748,40.0,0.05859290435910225,0.344752699136734,0.5966544151306152
Seq1749,21.0,0.38118359446525574,0.24394281208515167,0.3748735785484314
Seq1750,60.0,0.022247271612286568,0.37747466564178467,0.6002780795097351
Seq1751,21.0,0.30961334705352783,0.29830431938171387,0.3920823037624359
Seq1752,19.0,0.3445182740688324,0.4341937303543091,0.22128799557685852
Seq1753,49.0,0.11638392508029938,0.32300692796707153,0.5606091618537903
Seq1754,17.0,0.3946426510810852,0.31106796860694885,0.29428941011428833
Seq1755,19.0,0.4133537709712982,0.3316752016544342,0.2549709975719452
Seq1756,21.0,0.33787116408348083,0.4105945825576782,0.2515343427658081
Seq1757,19.0,0.355214923620224,0.278303861618042,0.3664812743663788
Seq1758,17.0,0.4495975971221924,0.30323362350463867,0.24716883897781372
Seq1759,31.0,0.08518101274967194,0.34089195728302,0.5739270448684692
Seq1760,15.0,0.3426392078399658,0.4424484372138977,0.21491235494613647
Seq1761,13.0,0.370168536901474,0.3996821343898773,0.2301492691040039
Seq1762,19.0,0.4027116000652313,0.288501113653183,0.30878737568855286
Seq1763,22.0,0.09894891083240509,0.30090364813804626,0.6001473665237427
Seq1764,31.0,0.16857169568538666,0.35489267110824585,0.4765356779098511
Seq1765,25.0,0.33396434783935547,0.3251877725124359,0.34084784984588623
Seq1766,19.0,0.46447375416755676,0.23780907690525055,0.2977171242237091
Seq1767,44.0,0.4333166778087616,0.23393550515174866,0.33274778723716736
Seq1768,64.0,0.19056911766529083,0.4119935929775238,0.39743730425834656
Seq1769,27.0,0.33246365189552307,0.38215693831443787,0.2853793501853943
Seq1770,25.0,0.32370302081108093,0.34136757254600525,0.33492931723594666
Seq1771,12.0,0.41037485003471375,0.3074745535850525,0.28215059638023376
Seq1772,14.0,0.2929244637489319,0.2659880220890045,0.441087543964386
Seq1773,30.0,0.31362390518188477,0.2575733959674835,0.4288026988506317
Seq1774,15.0,0.3250633180141449,0.2396310716867447,0.4353055953979492
Seq1775,24.0,0.38636311888694763,0.37472298741340637,0.23891383409500122
Seq1776,62.0,0.28587648272514343,0.32189497351646423,0.39222848415374756
Seq1777,27.0,0.1528642773628235,0.3521028757095337,0.4950329065322876
Seq1778,24.0,0.20578019320964813,0.29852598905563354,0.4956938326358795
Seq1779,16.0,0.3161458969116211,0.4900490641593933,0.1938050240278244
Seq1780,40.0,0.20372895896434784,0.3762577176094055,0.4200133681297302
Seq1781,33.0,0.24198681116104126,0.3936409652233124,0.364372193813324
Seq1782,46.0,0.178677037358284,0.35928356647491455,0.46203938126564026
Seq1783,37.0,0.15891137719154358,0.39519748091697693,0.4458910822868347
Seq1784,46.0,0.20219184458255768,0.3503669202327728,0.4474412500858307
Seq1785,25.0,0.2103356570005417,0.3942401707172394,0.3954242467880249
Seq1786,68.0,0.23361267149448395,0.35744550824165344,0.40894177556037903
Seq1787,26.0,0.27067244052886963,0.3418321907520294,0.3874954283237457
Seq1788,21.0,0.2683793902397156,0.40874916315078735,0.32287144660949707
Seq1789,19.0,0.4019489884376526,0.3425144851207733,0.2555365264415741
Seq1790,19.0,0.2852136194705963,0.43673428893089294,0.27805206179618835
Seq1791,36.0,0.2173050194978714,0.36312371492385864,0.41957128047943115
Seq1792,13.0,0.3105780780315399,0.3997087776660919,0.28971314430236816
Seq1793,24.0,0.25484153628349304,0.3426237404346466,0.40253469347953796
Seq1794,24.0,0.24588081240653992,0.3538690507411957,0.4002501666545868
Seq1795,13.0,0.3191090226173401,0.4149908423423767,0.265900194644928
Seq1796,13.0,0.27756041288375854,0.3880437910556793,0.33439573645591736
Seq1797,29.0,0.29683735966682434,0.36947399377822876,0.3336885869503021
Seq1798,62.0,0.28119489550590515,0.18302027881145477,0.5357847809791565
Seq1799,13.0,0.2831743657588959,0.44433972239494324,0.2724859416484833
Seq1800,24.0,0.333878755569458,0.49353840947151184,0.17258287966251373
Seq1801,45.0,0.008910385891795158,0.28803738951683044,0.7030522227287292
Seq1802,20.0,0.3309735953807831,0.3634537160396576,0.30557262897491455
Seq1803,18.0,0.2529706060886383,0.4301432967185974,0.3168860971927643
Seq1804,25.0,0.20374083518981934,0.4181283116340637,0.37813088297843933
Seq1805,33.0,0.2353609800338745,0.39487454295158386,0.369764506816864
Seq1806,36.0,0.1390785276889801,0.40618613362312317,0.4547353684902191
Seq1807,79.0,0.9999791383743286,5.9459252952365205e-06,1.4947441741242073e-05
Seq1808,33.0,0.23885177075862885,0.3652067184448242,0.39594143629074097
Seq1809,24.0,0.20706266164779663,0.4231891334056854,0.36974820494651794
Seq1810,16.0,0.2718893885612488,0.4522112309932709,0.27589941024780273
Seq1811,26.0,0.19702541828155518,0.16640952229499817,0.6365650296211243
Seq1812,33.0,0.20244324207305908,0.3738320469856262,0.4237246811389923
Seq1813,40.0,0.24552150070667267,0.31992459297180176,0.434553861618042
Seq1814,52.0,0.24235960841178894,0.3655616343021393,0.3920787572860718
Seq1815,14.0,0.31083399057388306,0.44150790572166443,0.24765808880329132
Seq1816,18.0,0.23277437686920166,0.4133494794368744,0.35387611389160156
Seq1817,13.0,0.29158568382263184,0.4766989052295685,0.2317153811454773
Seq1818,17.0,0.240440234541893,0.4383279085159302,0.3212319016456604
Seq1819,40.0,0.24102851748466492,0.3189438581466675,0.4400275945663452
Seq1820,130.0,0.1953182816505432,0.3747063875198364,0.42997536063194275
Seq1821,43.0,0.241195410490036,0.4097532629966736,0.34905141592025757
Seq1822,76.0,0.2249467521905899,0.27459442615509033,0.5004587769508362
Seq1823,36.0,0.24702100455760956,0.32418620586395264,0.4287927448749542
Seq1824,20.0,0.2916019856929779,0.3965960144996643,0.3118019700050354
Seq1825,17.0,0.2970457673072815,0.45171570777893066,0.2512385845184326
Seq1826,17.0,0.24620382487773895,0.4423016309738159,0.3114945888519287
Seq1827,20.0,0.2067287415266037,0.37791040539741516,0.41536080837249756
Seq1828,33.0,0.24597932398319244,0.361082524061203,0.39293819665908813
Seq1829,26.0,0.26554590463638306,0.3265538811683655,0.40790021419525146
Seq1830,33.0,0.1935533583164215,0.40100815892219543,0.40543851256370544
Seq1831,53.0,0.23308014869689941,0.3718610405921936,0.3950587809085846
Seq1832,24.0,0.23495471477508545,0.3739524483680725,0.39109286665916443
Seq1833,14.0,0.2672208547592163,0.4015319049358368,0.3312472403049469
Seq1834,74.0,0.1813451498746872,0.35564619302749634,0.4630086421966553
Seq1835,128.0,0.16266806423664093,0.39129510521888733,0.44603675603866577
Seq1836,38.0,0.23478272557258606,0.3851678967475891,0.38004937767982483
Seq1837,30.0,0.19776827096939087,0.2948162853717804,0.5074154138565063
Seq1838,24.0,0.32511186599731445,0.3265615701675415,0.34832650423049927
Seq1839,17.0,0.38324859738349915,0.3779531717300415,0.23879820108413696
Seq1840,66.0,0.05083722993731499,0.48724496364593506,0.46191784739494324
Seq1841,22.0,0.32577890157699585,0.37002620100975037,0.3041948974132538
Seq1842,14.0,0.3158743679523468,0.3607071042060852,0.3234184980392456
Seq1843,44.0,0.25256460905075073,0.3583703339099884,0.3890650272369385
Seq1844,75.0,0.1354636549949646,0.2839091420173645,0.5806272029876709
Seq1845,19.0,0.657159686088562,0.1435718834400177,0.1992684304714203
Seq1846,17.0,0.2613183856010437,0.3891497254371643,0.3495318293571472
Seq1847,13.0,0.3803154230117798,0.2797907292842865,0.3398938775062561
Seq1848,70.0,0.1327611207962036,0.428091436624527,0.4391474723815918
Seq1849,61.0,0.22105248272418976,0.3856165111064911,0.39333099126815796
Seq1850,20.0,0.2393101304769516,0.3920443654060364,0.3686455190181732
Seq1851,17.0,0.28667905926704407,0.34510186314582825,0.3682190477848053
Seq1852,14.0,0.266507625579834,0.45873525738716125,0.27475714683532715
Seq1853,37.0,0.30229243636131287,0.29662543535232544,0.40108218789100647
Seq1854,27.0,0.5004387497901917,0.1310030072927475,0.3685581684112549
Seq1855,17.0,0.2848869562149048,0.35078033804893494,0.36433276534080505
Seq1856,35.0,0.19324219226837158,0.37394994497299194,0.4328078031539917
Seq1857,44.0,0.30164599418640137,0.3079721927642822,0.3903818428516388
Seq1858,26.0,0.2840130031108856,0.34699055552482605,0.36899641156196594
Seq1859,53.0,0.1145896390080452,0.3904043734073639,0.4950059950351715
Seq1860,13.0,0.3540430963039398,0.395228773355484,0.25072816014289856
Seq1861,33.0,0.2217717319726944,0.3722972869873047,0.4059309959411621
Seq1862,55.0,0.22076092660427094,0.30832523107528687,0.4709137976169586
Seq1863,52.0,0.1256699562072754,0.40774866938591003,0.46658143401145935
Seq1864,59.0,0.1409495621919632,0.4320816993713379,0.4269687235355377
Seq1865,43.0,0.2517887353897095,0.35763078927993774,0.3905804455280304
Seq1866,68.0,0.1681991070508957,0.3649446666240692,0.4668562114238739
Seq1867,13.0,0.3364371061325073,0.34682339429855347,0.3167394995689392
Seq1868,34.0,0.2581698000431061,0.3286330997943878,0.4131971597671509
Seq1869,13.0,0.33032533526420593,0.3745554983615875,0.29511913657188416
Seq1870,28.0,0.13371925055980682,0.40952906012535095,0.45675167441368103
Seq1871,33.0,0.28661176562309265,0.3153953552246094,0.3979928195476532
Seq1872,28.0,0.2618875205516815,0.3266325891017914,0.4114799201488495
Seq1873,38.0,0.28079092502593994,0.3598499894142151,0.3593590557575226
Seq1874,33.0,0.23003406822681427,0.36854878067970276,0.401417076587677
Seq1875,13.0,0.290868878364563,0.3870196044445038,0.3221115171909332
Seq1876,48.0,0.17771728336811066,0.37343505024909973,0.4488477110862732
Seq1877,60.0,0.22862768173217773,0.26422029733657837,0.5071520209312439
Seq1878,29.0,0.1527772843837738,0.3899495601654053,0.4572731852531433
Seq1879,31.0,0.24119333922863007,0.35802263021469116,0.4007840156555176
Seq1880,37.0,0.22462734580039978,0.33711788058280945,0.43825480341911316
Seq1881,17.0,0.2239157110452652,0.43287622928619385,0.3432081341743469
Seq1882,23.0,0.2280273586511612,0.3950459957122803,0.3769266903400421
Seq1883,14.0,0.28739774227142334,0.4825504720211029,0.23005183041095734
Seq1884,19.0,0.2556624412536621,0.35563716292381287,0.38870036602020264
Seq1885,25.0,0.2888052761554718,0.3556947708129883,0.3554999530315399
Seq1886,37.0,0.18374016880989075,0.37396180629730225,0.4422979950904846
Seq1887,43.0,0.2684340476989746,0.33592039346694946,0.3956455588340759
Seq1888,48.0,0.26742950081825256,0.365990549325943,0.36657992005348206
Seq1889,71.0,0.21335150301456451,0.3530084490776062,0.43364009261131287
Seq1890,48.0,0.1543595790863037,0.41548341512680054,0.43015697598457336
Seq1891,76.0,0.025023136287927628,0.15028876066207886,0.8246881365776062
Seq1892,20.0,0.2852267622947693,0.3558456301689148,0.3589276075363159
Seq1893,41.0,0.2180710732936859,0.3845497965812683,0.3973791301250458
Seq1894,24.0,0.08179295808076859,0.5087279677391052,0.4094790518283844
Seq1895,19.0,0.28005218505859375,0.36411747336387634,0.3558304011821747
Seq1896,19.0,0.34820082783699036,0.348643034696579,0.30315613746643066
Seq1897,17.0,0.2563524544239044,0.45012137293815613,0.2935261130332947
Seq1898,19.0,0.23277272284030914,0.3903657793998718,0.37686148285865784
Seq1899,42.0,0.20770268142223358,0.40081292390823364,0.39148443937301636
Seq1900,51.0,0.17317651212215424,0.38836804032325745,0.4384555220603943
Seq1901,40.0,0.2540651261806488,0.3674681782722473,0.37846672534942627
Seq1902,13.0,0.30106857419013977,0.37330153584480286,0.32562994956970215
Seq1903,32.0,0.23831012845039368,0.39094841480255127,0.37074145674705505
Seq1904,95.0,0.05941575765609741,0.39292052388191223,0.5476637482643127
Seq1905,40.0,0.25309818983078003,0.37236154079437256,0.3745402991771698
Seq1906,50.0,0.23473598062992096,0.3777455687522888,0.38751840591430664
Seq1907,33.0,0.19531749188899994,0.38684484362602234,0.41783758997917175
Seq1908,56.0,0.14149676263332367,0.3745887875556946,0.48391440510749817
Seq1909,21.0,0.264019638299942,0.3776839077472687,0.3582964539527893
Seq1910,17.0,0.3312211334705353,0.3652031421661377,0.30357569456100464
Seq1911,28.0,0.22205901145935059,0.3595317304134369,0.4184092581272125
Seq1912,30.0,0.18501220643520355,0.4246154725551605,0.39037227630615234
Seq1913,43.0,0.1297900527715683,0.3934880197048187,0.4767218828201294
Seq1914,17.0,0.28764575719833374,0.36219948530197144,0.3501548171043396
Seq1915,16.0,0.3389340937137604,0.4658471345901489,0.19521883130073547
Seq1916,46.0,0.2716606557369232,0.37128058075904846,0.35705870389938354
Seq1917,42.0,0.2255004495382309,0.3966732621192932,0.37782636284828186
Seq1918,22.0,0.2956957221031189,0.3318656384944916,0.37243857979774475
Seq1919,16.0,0.434756338596344,0.4103228449821472,0.1549208164215088
Seq1920,30.0,0.20485347509384155,0.4498644471168518,0.3452821373939514
Seq1921,15.0,0.26932764053344727,0.39200669527053833,0.33866560459136963
Seq1922,40.0,0.2718752324581146,0.354936420917511,0.3731883466243744
